                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                     150                                      886                  1.3000000000000000E+000                  2.0000000000000000E-002                  2.0712861260247454E+006                  2.5033851674562428E+005                  6.9302102920569043E+004                  3.4326404321494441E-001                  4.0641945709217310E-003                  3.1799041268253603E+002                  1.0457733497261793E-099                  1.0897652797146607E-099                  7.7368079679742276E-038                  2.4767849193514890E-001                  1.1617505996958125E-099                  7.2633816180981881E-001                  1.8814854295073594E-003                  1.3000000000000000E+000                  0.0000000000000000E+000                  9.4218779057306461E-008                  3.9425169182927643E-012                  9.9821643823909494E-006                  3.6683801686451623E-001                  1.2249957541869533E-007                  8.9975744403643321E-001                  2.4532779542609413E-003                  1.2999997688851557E+000                  1.2999836296249254E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2742966794818593E+000                  2.8527571849306522E+010                  3.7871720784514809E+010                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6852091071107000E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.5364819050638508E+013                               "r24.03.1"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241017"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       pp                                      cno                                tri_alpha 
                                       1                  1.3000000000000000E+000                 -2.3910255086338577E+000                  5.5211906251798704E+000                 -3.1878906149905037E+000                  1.0456614461472942E+001                  6.9999997521714907E-001                  2.8000031580568902E-001                  1.9999708977161967E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       2                  1.2999999999999867E+000                 -2.3910882890868388E+000                  5.7090490613898313E+000                 -2.8999144635210872E+000                  1.0933816058346212E+001                  6.9999997521714907E-001                  2.8000031580568902E-001                  1.9999708977161967E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       3                  1.2999999999999732E+000                 -2.3911206477822975E+000                  5.7496959642500256E+000                 -2.7159459667152270E+000                  1.1158182949275725E+001                  6.9999993077223177E-001                  2.8000036029882613E-001                  1.9999708928942095E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       4                  1.2999999999999594E+000                 -2.3911424357361253E+000                  5.7816466506929611E+000                 -2.5854160147974414E+000                  1.1320533896707891E+001                  6.9999989719252043E-001                  2.8000039391496856E-001                  1.9999708892511014E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       5                  1.2999999999999428E+000                 -2.3911620484535439E+000                  5.8082262346805758E+000                 -2.4791140429633787E+000                  1.1453319072925142E+001                  6.9999985889717764E-001                  2.8000043225185894E-001                  1.9999708850963360E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       6                  1.2999999999999245E+000                 -2.3911787798622597E+000                  5.8327461051548894E+000                 -2.3834925046778728E+000                  1.1573383492874020E+001                  6.9999981266053413E-001                  2.8000047853866572E-001                  1.9999708800800153E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       7                  1.2999999999999006E+000                 -2.3911964766261646E+000                  5.8500451977064261E+000                 -2.3137835960186028E+000                  1.1660327820625902E+001                  6.9999977019533499E-001                  2.8000052104993622E-001                  1.9999708754728784E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       8                  1.2999999999998857E+000                 -2.3912057258911541E+000                  5.8608737148423735E+000                 -2.2712858137882281E+000                  1.1713619468583822E+001                  6.9999973966931373E-001                  2.8000055160907594E-001                  1.9999708721610387E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                       9                  1.2999999999998726E+000                 -2.3912132089601936E+000                  5.8700325561550102E+000                 -2.2355219142836629E+000                  1.1758513786278872E+001                  6.9999971080302503E-001                  2.8000058050668236E-001                  1.9999708690292550E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      10                  1.2999999999998595E+000                 -2.3912201008355614E+000                  5.8784683983547215E+000                 -2.2026461670717943E+000                  1.1799799539982430E+001                  6.9999968140956581E-001                  2.8000060993203113E-001                  1.9999708658403059E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      11                  1.2999999999998459E+000                 -2.3912266874888806E+000                  5.8866639369808853E+000                 -2.1708063848066677E+000                  1.1839810242805600E+001                  6.9999965031442724E-001                  2.8000064106090555E-001                  1.9999708624667267E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      12                  1.2999999999998311E+000                 -2.3912333989704715E+000                  5.8948738275620132E+000                 -2.1389822073571754E+000                  1.1879820004134778E+001                  6.9999961608912509E-001                  2.8000067532333967E-001                  1.9999708587535192E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      13                  1.2999999999998149E+000                 -2.3912402378894937E+000                  5.9030999185706161E+000                 -2.1071754343191480E+000                  1.1919828905141332E+001                  6.9999957849988792E-001                  2.8000071295335821E-001                  1.9999708546753814E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      14                  1.2999999999997969E+000                 -2.3912472069426238E+000                  5.9113425230158994E+000                 -2.0753863118863238E+000                  1.1959837019752021E+001                  6.9999953730360298E-001                  2.8000075419433768E-001                  1.9999708502059343E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      15                  1.2999999999997773E+000                 -2.3912543088922553E+000                  5.9196020553985376E+000                 -2.0436152023645318E+000                  1.1999844415287848E+001                  6.9999949217989132E-001                  2.8000079936700545E-001                  1.9999708453103171E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      16                  1.2999999999997558E+000                 -2.3912615465702469E+000                  5.9278799918813077E+000                 -2.0118635540111520E+000                  1.2039851153047355E+001                  6.9999944265375291E-001                  2.8000084894687577E-001                  1.9999708399371263E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      17                  1.2999999999997323E+000                 -2.3912689228983757E+000                  5.9361786089746742E+000                 -1.9801336422214528E+000                  1.2079857288845178E+001                  6.9999938879328327E-001                  2.8000090286577994E-001                  1.9999708340936784E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      18                  1.2999999999997065E+000                 -2.3912764409061547E+000                  5.9422909951583689E+000                 -1.9565692348373793E+000                  1.2109516774679808E+001                  6.9999934554057364E-001                  2.8000094616541521E-001                  1.9999708294011098E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      19                  1.2999999999996925E+000                 -2.3912802549671652E+000                  5.9464564780331957E+000                 -1.9407212073301934E+000                  1.2129519450995042E+001                  6.9999931429811446E-001                  2.8000097744176994E-001                  1.9999708260115545E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      20                  1.2999999999996781E+000                 -2.3912841056319527E+000                  5.9506288229606179E+000                 -1.9248803175345102E+000                  1.2149522003800406E+001                  6.9999928161579095E-001                  2.8000101015955131E-001                  1.9999708224657686E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      21                  1.2999999999996630E+000                 -2.3912879933153168E+000                  5.9548084409077324E+000                 -1.9090469807314907E+000                  1.2169524438371687E+001                  6.9999924765194910E-001                  2.8000104416024130E-001                  1.9999708187809606E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      22                  1.2999999999996472E+000                 -2.3912919184410062E+000                  5.9589957293899491E+000                 -1.8932215985222121E+000                  1.2189526759746174E+001                  6.9999921192417769E-001                  2.8000107992677453E-001                  1.9999708149047724E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      23                  1.2999999999996306E+000                 -2.3912958814418124E+000                  5.9631910300781845E+000                 -1.8774045160211590E+000                  1.2209528972734164E+001                  6.9999917459450822E-001                  2.8000111729694360E-001                  1.9999708108548120E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      24                  1.2999999999996130E+000                 -2.3912998827592675E+000                  5.9673946166768914E+000                 -1.8615960091213728E+000                  1.2229531081929963E+001                  6.9999913550459381E-001                  2.8000115642926765E-001                  1.9999708066138489E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      25                  1.2999999999995948E+000                 -2.3913039228431976E+000                  5.9716066897364017E+000                 -1.8457962795401182E+000                  1.2249533091722213E+001                  6.9999909465074839E-001                  2.8000119732743656E-001                  1.9999708021815055E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      26                  1.2999999999995757E+000                 -2.3913080021512050E+000                  5.9758273733792500E+000                 -1.8300054514295474E+000                  1.2269535006303736E+001                  6.9999905187462397E-001                  2.8000124014996935E-001                  1.9999707975406622E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                      27                  1.2999999999995557E+000                 -2.3913121211481005E+000                  5.9800567148429842E+000                 -1.8142235709258070E+000                  1.2289536829680751E+001                  6.9999900701418882E-001                  2.8000128505907490E-001                  1.9999707926736221E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
